file_name	category_id
train_382.jpg	24
train_383.jpg	29
train_384.jpg	16
train_385.jpg	46
train_386.jpg	44
train_387.jpg	49
train_388.jpg	22
train_389.jpg	16
train_390.jpg	25
train_391.jpg	14
train_392.jpg	54
train_393.jpg	44
train_394.jpg	11
train_395.jpg	33
train_396.jpg	24
train_397.jpg	51
train_398.jpg	18
train_399.jpg	46
train_400.jpg	3
train_401.jpg	14
train_402.jpg	24
train_403.jpg	15
train_404.jpg	34
train_405.jpg	26
train_406.jpg	13
train_407.jpg	3
train_408.jpg	1
train_409.jpg	44
train_410.jpg	4
train_411.jpg	39
train_412.jpg	52
train_413.jpg	10
train_414.jpg	27
train_415.jpg	7
train_416.jpg	45
train_417.jpg	16
train_418.jpg	13
train_419.jpg	5
train_420.jpg	9
train_421.jpg	34
train_422.jpg	43
train_423.jpg	39
train_424.jpg	12
train_425.jpg	3
train_426.jpg	47
train_427.jpg	31
train_428.jpg	6
train_429.jpg	14
train_430.jpg	2
train_431.jpg	19
train_432.jpg	46
train_433.jpg	17
train_434.jpg	36
train_435.jpg	25
train_436.jpg	42
train_437.jpg	24
train_438.jpg	10
train_439.jpg	44
train_440.jpg	7
train_441.jpg	24
train_442.jpg	34
train_443.jpg	40
train_444.jpg	30
train_445.jpg	30
train_446.jpg	4
train_447.jpg	11
train_448.jpg	26
train_449.jpg	18
train_450.jpg	45
train_451.jpg	36
train_452.jpg	31
train_453.jpg	43
train_454.jpg	18
train_455.jpg	49
train_456.jpg	6
train_457.jpg	0
train_458.jpg	35
train_459.jpg	7
train_460.jpg	46
train_461.jpg	30
train_462.jpeg	7
train_463.jpg	18
train_464.jpg	8
train_465.jpg	2
train_466.jpg	28
train_467.jpg	28
train_468.jpg	44
train_469.jpg	49
train_470.jpg	38
train_471.jpg	30
train_472.jpg	37
train_473.jpg	29
train_474.jpg	48
train_475.jpg	13
train_476.jpg	0
train_477.jpg	31
train_478.jpg	3
train_479.jpg	23
train_480.jpg	51
train_481.jpg	33
train_482.jpg	41
train_483.jpg	24
train_484.jpg	9
train_485.jpg	41
train_486.jpg	11
train_487.jpg	36
train_488.jpg	18
train_489.jpg	31
train_490.jpg	27
train_491.jpg	47
train_492.jpg	19
train_493.jpg	40
train_494.jpg	38
train_495.jpg	43
train_496.jpg	52
train_497.jpg	30
train_498.jpg	14
train_499.jpg	33
train_500.jpg	38
train_501.jpg	28
train_502.jpg	8
train_503.jpg	47
train_504.jpg	14
train_505.jpg	1
train_506.jpg	49
train_507.jpg	6
train_508.jpg	22
train_509.jpg	18
train_510.jpg	46
train_511.jpg	23
train_512.jpg	40
train_513.jpg	43
train_514.jpg	11
train_515.jpg	0
train_516.jpg	16
train_517.jpg	11
train_518.jpg	53
train_519.jpg	43
train_520.jpg	34
train_521.jpg	12
train_522.jpg	8
train_523.jpg	23
train_524.jpg	48
train_525.jpg	18
train_526.jpg	3
train_527.jpg	33
train_528.jpg	33
train_529.jpg	48
train_530.jpg	9
train_531.jpg	49
train_532.jpg	46
train_533.jpg	4
train_534.jpg	6
train_535.jpg	16
train_536.jpg	41
train_537.jpg	44
train_538.jpg	41
train_539.jpg	22
train_540.jpg	5
train_541.jpg	53
train_542.jpg	42
train_543.jpg	31
train_544.jpg	25
train_545.jpg	43
train_546.jpg	20
train_547.jpg	49
train_548.jpg	54
train_549.jpg	31
train_550.jpg	17
train_551.jpg	5
train_552.jpg	27
train_553.jpg	32
train_554.jpg	20
train_555.jpg	38
train_556.jpg	52
train_557.jpg	44
train_558.jpg	46
train_559.jpg	1
train_560.jpg	1
train_561.jpg	14
train_562.jpg	3
train_563.jpg	30
train_564.jpg	41
train_565.jpg	34
train_566.jpg	48
train_567.jpg	53
train_568.jpg	25
train_569.jpg	23
train_570.jpg	47
train_571.jpg	15
train_572.jpg	17
train_573.jpg	13
train_574.jpg	14
train_575.jpg	30
train_576.jpg	15
train_577.jpg	47
train_578.jpg	39
train_579.jpg	9
train_580.jpg	47
train_581.jpg	8
train_582.jpg	34
train_583.jpg	9
train_584.jpg	6
train_585.jpg	44
train_586.jpg	6
train_587.jpg	39
train_588.jpg	7
train_589.jpg	10
train_590.jpg	1
train_591.jpg	51
train_592.jpg	2
train_593.jpg	36
train_594.jpg	4
train_595.jpg	21
train_596.jpg	16
train_597.jpg	31
train_598.jpg	40
train_599.jpg	47
train_600.jpg	50
train_601.jpg	54
train_602.jpg	34
train_603.jpg	54
train_604.jpg	43
train_605.jpg	31
train_606.jpg	5
train_607.jpg	34
train_608.jpg	14
train_609.jpg	11
train_610.jpg	15
train_611.jpg	6
train_612.jpg	8
train_613.jpg	37
train_614.jpg	48
train_615.jpg	44
train_616.jpg	34
train_617.jpg	52
train_618.jpg	35
train_619.jpg	1
train_620.jpg	12
train_621.jpg	40
train_622.jpg	21
train_623.jpg	30
train_624.jpg	44
train_625.jpg	28
train_626.jpg	46
train_627.jpg	46
train_628.jpg	19
train_629.jpg	39
train_630.jpg	1
train_631.jpg	43
train_632.jpg	39
train_633.jpg	18
train_634.jpg	14
train_635.jpg	36
train_636.jpg	49
train_637.jpg	32
train_638.jpg	35
train_639.jpg	35
train_640.jpg	48
train_641.jpg	12
train_642.jpg	14
train_643.jpg	52
train_644.jpg	22
train_645.jpg	22
train_646.jpg	34
train_647.jpg	54
train_648.jpg	33
train_649.jpg	53
train_650.jpg	49
train_651.jpg	18
train_652.jpg	29
train_653.jpg	5
train_654.jpg	31
train_655.jpg	46
train_656.jpg	40
train_657.jpg	48
train_658.jpg	31
train_659.jpg	21
train_660.jpg	27
train_661.jpg	46
train_662.jpg	28
train_663.jpg	48
train_664.jpg	10
train_665.jpg	26
train_666.jpg	8
train_667.jpg	53
train_668.jpg	17
train_669.jpg	14
train_670.jpg	16
train_671.jpg	6
train_672.jpg	49
train_673.jpg	12
train_674.jpg	10
train_675.jpg	23
train_676.jpg	13
train_677.jpg	31
train_678.jpg	5
train_679.jpg	26
train_680.jpg	27
train_681.jpg	20
train_682.jpg	48
train_683.jpg	8
train_684.jpg	37
train_685.jpg	32
train_686.jpg	36
train_687.jpg	10
train_688.jpg	27
train_689.jpg	47
train_690.jpg	44
train_691.jpg	32
train_692.jpg	29
train_693.jpg	21
train_694.jpg	37
train_695.jpg	42
train_696.jpg	13
train_697.jpg	36
train_698.jpg	39
train_699.jpg	50
train_700.jpg	26
train_701.jpg	30
train_702.jpg	5
train_703.jpg	11
train_704.jpg	8
train_705.jpg	42
train_706.jpg	46
train_707.jpg	50
train_708.jpg	25
train_709.jpg	15
train_710.jpg	21
train_711.jpg	12
train_712.jpg	39
train_713.jpg	22
train_714.jpg	1
train_715.jpg	43
train_716.jpg	15
train_717.jpg	28
train_718.jpg	31
train_719.jpg	30
train_720.jpg	47
train_721.jpg	39
train_722.jpeg	15
train_723.jpg	13
train_724.jpg	10
train_725.jpg	18
train_726.jpg	30
train_727.jpg	54
train_728.jpg	23
train_729.jpg	40
train_730.jpg	42
train_731.jpg	50
train_732.jpg	27
train_733.jpg	19
train_734.jpg	17
train_735.jpg	27
train_736.jpg	16
train_737.jpg	10
train_738.jpg	6
train_739.jpg	47
train_740.jpg	44
train_741.jpg	3
train_742.jpg	16
train_743.jpg	11
train_744.jpg	9
train_745.jpg	51
train_746.jpg	26
train_747.jpg	28
train_748.jpg	39
train_749.jpg	29
train_750.jpg	23
train_751.jpg	16
train_752.jpg	32
train_753.jpg	52
train_754.jpg	44
train_755.jpg	18
train_756.jpg	26
train_757.jpg	28
train_758.jpeg	4
train_759.jpg	17
train_760.jpg	43
train_761.jpg	10
train_762.jpg	37
train_763.jpg	41
train_764.jpg	19
train_765.jpg	7
train_766.jpg	39
train_767.jpg	21
train_768.jpg	30
train_769.jpg	2
train_770.jpg	41
train_771.jpg	13
train_772.jpg	36
train_773.jpg	39
train_774.jpg	48
train_775.jpg	12
train_776.jpg	11
train_777.jpg	40
train_778.jpg	51
train_779.jpg	22
train_780.jpg	46
train_781.jpg	2
train_782.jpg	20
train_783.jpg	38
train_784.jpg	35
train_785.jpg	0
train_786.jpg	45
train_787.jpg	41
train_788.jpg	15
train_789.jpg	43
train_790.jpg	9
train_791.jpg	4
train_792.jpg	43
train_793.jpg	19
train_794.jpg	27
train_795.jpg	25
train_796.jpg	27
train_797.jpg	31
train_798.jpg	48
train_799.jpg	43
train_800.jpg	38
train_801.jpg	46
train_802.jpg	9
train_803.jpg	46
train_804.jpg	23
train_805.jpg	23
train_806.jpg	25
train_807.jpg	11
train_808.jpg	6
train_809.jpg	29
train_810.jpg	16
train_811.jpg	32
train_812.jpg	1
train_813.jpg	22
train_814.jpg	3
train_815.jpg	40
train_816.jpg	41
train_817.jpg	10
train_818.jpg	32
train_819.jpg	53
train_820.jpg	9
train_821.jpg	33
train_822.jpg	39
train_823.jpg	40
train_824.jpg	20
train_825.jpg	16
train_826.jpg	35
train_827.jpg	25
train_828.jpg	4
train_829.jpg	34
train_830.jpg	54
train_831.jpeg	30
train_832.jpg	44
train_833.jpg	6
train_834.jpg	3
train_835.jpg	32
train_836.jpg	10
train_837.jpg	15
train_838.jpg	6
train_839.jpg	39
train_840.jpg	31
train_841.jpg	48
train_842.jpg	33
train_843.jpg	19
train_844.jpg	51
train_845.jpg	7
train_846.jpg	33
train_847.jpg	0
train_848.jpg	50
train_849.jpg	40
train_850.jpg	29
train_851.jpg	7
train_852.jpg	13
train_853.jpg	30
train_854.jpg	29
train_855.jpg	7
train_856.jpg	10
train_857.jpg	45
train_858.jpg	0
train_859.jpg	28
train_860.jpg	12
train_861.jpg	15
train_862.jpg	9
train_863.jpg	48
train_864.jpg	2
train_865.jpg	28
train_866.jpg	9
train_867.jpg	26
train_868.jpg	25
train_869.jpg	48
train_870.jpg	41
train_871.jpg	50
train_872.jpg	11
train_873.jpg	50
train_874.jpg	4
train_875.jpg	37
train_876.jpg	4
train_877.jpg	15
train_878.jpg	35
train_879.jpg	49
train_880.jpg	54
train_881.jpg	49
train_882.jpg	45
train_883.jpg	27
train_884.jpg	7
train_885.jpg	28
train_886.jpg	0
train_887.jpg	34
train_888.jpg	34
train_889.jpg	45
train_890.jpg	6
train_891.jpg	26
train_892.jpg	18
train_893.jpg	28
train_894.jpg	32
train_895.jpg	8
train_896.jpg	33
train_897.jpg	19
train_898.jpg	46
train_899.jpg	16
train_900.jpg	29
train_901.jpg	46
train_902.jpg	15
train_903.jpg	32
train_904.jpg	38
train_905.jpg	16
train_906.jpg	17
train_907.jpg	38
train_908.jpg	22
train_909.jpg	14
train_910.jpg	5
train_911.jpg	6
train_912.jpg	1
train_913.jpg	1
train_914.jpg	28
train_915.jpg	45
train_916.jpg	1
train_917.jpg	44
train_918.jpg	36
train_919.jpg	44
train_920.jpg	40
train_921.jpg	54
train_922.jpg	0
train_923.jpg	48
train_924.jpg	10
train_925.jpg	9
train_926.jpg	10
train_927.jpg	30
train_928.jpg	0
train_929.jpg	18
train_930.jpg	17
train_931.jpg	15
train_932.jpg	13
train_933.jpg	36
train_934.jpg	41
train_935.jpg	14
train_936.jpg	28
train_937.jpg	32
train_938.jpg	7
train_939.jpg	15
train_940.jpg	20
train_941.jpg	2
train_942.jpg	28
train_943.jpg	6
train_944.jpg	49
train_945.jpg	33
train_946.jpg	10
train_947.jpg	47
train_948.jpg	4
train_949.jpg	20
train_950.jpg	25
train_951.jpg	36
train_952.jpg	34
train_953.jpg	44
train_954.jpg	44
train_955.jpg	7
train_956.jpg	6
train_957.jpg	50
train_958.jpg	5
train_959.jpg	53
train_960.jpg	53
train_961.jpg	17
train_962.jpg	46
train_963.jpg	36
train_964.jpg	45
train_965.jpg	16
train_966.jpg	27
train_967.jpg	5
train_968.jpg	51
train_969.jpg	35
train_970.jpg	33
train_971.jpg	12
train_972.jpg	16
train_973.jpg	4
train_974.jpg	45
train_975.jpg	32
train_976.jpg	3
train_977.jpg	54
train_978.jpg	54
train_979.jpg	41
train_980.jpg	37
train_981.jpg	31
train_982.jpg	49
train_983.jpg	38
train_984.jpg	9
train_985.jpg	22
train_986.jpg	21
train_987.jpg	4
train_988.jpg	9
train_989.jpg	22
train_990.jpg	28
train_991.jpg	22
train_992.jpg	46
train_993.jpg	6
train_994.jpg	37
train_995.jpg	48
train_996.jpg	18
train_997.jpg	24
train_998.jpg	35
train_999.jpg	42
train_1000.jpg	30
train_1001.jpg	37
train_1002.jpg	10
train_1003.jpg	30
train_1004.jpg	0
train_1005.jpg	1
train_1006.jpg	21
train_1007.jpg	45
train_1008.jpg	33
train_1009.jpg	2
train_1010.jpg	50
train_1011.jpg	14
train_1012.jpg	29
train_1013.jpg	7
train_1014.jpg	11
train_1015.jpg	33
train_1016.jpg	39
train_1017.jpg	13
train_1018.jpg	24
train_1019.jpg	48
train_1020.jpg	44
train_1021.jpg	16
train_1022.jpg	32
train_1023.jpg	54
train_1024.jpg	22
train_1025.jpg	8
train_1026.jpg	20
train_1027.jpg	3
train_1028.jpg	20
train_1029.jpg	2
train_1030.jpg	5
train_1031.jpg	22
train_1032.jpg	43
train_1033.jpg	52
train_1034.jpg	20
train_1035.jpg	41
train_1036.jpg	25
train_1037.jpg	35
train_1038.jpg	47
train_1039.jpg	52
train_1040.jpg	0
train_1041.jpg	54
train_1042.jpg	37
train_1043.jpg	45
train_1044.jpg	0
train_1045.jpg	2
train_1046.jpg	34
train_1047.jpg	54
train_1048.jpg	0
train_1049.jpg	7
train_1050.jpg	8
train_1051.jpg	12
train_1052.jpg	35
train_1053.jpg	20
train_1054.jpg	27
train_1055.jpg	48
train_1056.jpg	10
train_1057.jpg	21
train_1058.jpg	23
train_1059.jpg	47
train_1060.jpg	17
train_1061.jpg	16
train_1062.jpg	23
train_1063.jpg	49
train_1064.jpg	20
train_1065.jpg	22
train_1066.jpg	15
train_1067.jpg	29
train_1068.jpg	16
train_1069.jpg	14
train_1070.jpg	21
train_1071.jpg	14
train_1072.jpg	4
train_1073.jpg	52
train_1074.jpg	14
train_1075.jpg	40
train_1076.jpg	43
train_1077.jpg	45
train_1078.jpg	19
train_1079.jpg	19
train_1080.jpg	39
train_1081.jpg	14
train_1082.jpg	10
train_1083.jpg	39
train_1084.jpg	31
train_1085.jpg	33
train_1086.jpg	37
train_1087.jpg	47
train_1088.jpg	27
train_1089.jpg	50
train_1090.jpg	8
train_1091.jpg	50
train_1092.jpg	1
train_1093.jpg	11
train_1094.jpg	5
train_1095.jpg	44
train_1096.jpg	20
train_1097.jpg	11
train_1098.jpg	25
train_1099.jpg	18
train_1100.jpg	49
train_1101.jpg	28
train_1102.jpg	37
train_1103.jpg	5
train_1104.jpg	47
train_1105.jpg	39
train_1106.jpg	20
train_1107.jpg	54
train_1108.jpg	38
train_1109.jpg	46
train_1110.jpg	46
train_1111.jpg	23
train_1112.jpg	26
train_1113.jpg	47
train_1114.jpg	44
train_1115.jpg	6
train_1116.jpg	11
train_1117.jpg	14
train_1118.jpg	48
train_1119.jpg	51
train_1120.jpg	17
train_1121.jpg	7
train_1122.jpg	5
train_1123.jpg	25
train_1124.jpg	13
train_1125.jpg	31
train_1126.jpg	31
train_1127.jpg	0
train_1128.jpg	49
train_1129.jpg	27
train_1130.jpg	20
train_1131.jpg	27
train_1132.jpg	30
train_1133.jpg	48
train_1134.jpg	11
train_1135.jpg	9
train_1136.jpg	3
train_1137.jpg	30
train_1138.jpg	54
train_1139.jpg	37
train_1140.jpg	40
train_1141.jpg	18
train_1142.jpg	41
train_1143.jpg	3
train_1144.jpg	27
train_1145.jpg	40
train_1146.jpg	18
train_1147.jpg	13
train_1148.jpg	15
train_1149.jpg	43
train_1150.jpg	19
train_1151.jpg	51
train_1152.jpg	4
train_1153.jpg	26
train_1154.jpg	3
train_1155.jpg	38
train_1156.jpg	8
train_1157.jpg	37
train_1158.jpg	44
train_1159.jpg	22
train_1160.jpg	34
train_1161.jpg	21
train_1162.jpg	17
train_1163.jpg	7
train_1164.jpg	4
train_1165.jpg	35
train_1166.jpg	49
train_1167.jpg	24
train_1168.jpg	6
train_1169.jpg	8
train_1170.jpg	14
train_1171.jpg	32
train_1172.jpg	27
train_1173.jpg	53
train_1174.jpg	39
train_1175.jpg	36
train_1176.jpg	44
train_1177.jpg	17
train_1178.jpg	11
train_1179.jpg	45
train_1180.jpg	17
train_1181.jpg	12
train_1182.jpg	44
train_1183.jpg	30
train_1184.jpg	53
train_1185.jpg	14
train_1186.jpg	33
train_1187.jpg	45
train_1188.jpg	27
train_1189.jpg	0
train_1190.jpg	35
train_1191.jpg	2
train_1192.jpg	25
train_1193.jpg	25
train_1194.jpg	39
train_1195.jpg	35
train_1196.jpg	51
train_1197.jpg	53
train_1198.jpg	25
train_1199.jpg	12
train_1200.jpg	9
train_1201.jpg	43
train_1202.jpg	17
train_1203.jpg	48
train_1204.jpg	7
train_1205.jpg	2
train_1206.jpg	22
train_1207.jpg	7
train_1208.jpg	42
train_1209.jpg	36
train_1210.jpg	39
train_1211.jpg	34
train_1212.jpg	39
train_1213.jpg	46
train_1214.jpeg	32
train_1215.jpg	40
train_1216.jpg	17
train_1217.jpg	50
train_1218.jpg	13
train_1219.jpg	52
train_1220.jpg	42
train_1221.jpg	46
train_1222.jpg	33
train_1223.jpg	52
train_1224.jpg	20
train_1225.jpg	36
train_1226.jpg	3
train_1227.jpg	3
train_1228.jpg	12
train_1229.jpg	27
train_1230.jpg	19
train_1231.jpg	50
train_1232.jpg	49
train_1233.jpg	53
train_1234.jpg	16
train_1235.jpg	41
train_1236.jpg	13
train_1237.jpg	5
train_1238.jpg	15
train_1239.jpg	53
train_1240.jpg	50
train_1241.jpg	9
train_1242.jpg	10
train_1243.jpg	31
train_1244.jpg	2
train_1245.jpg	44
train_1246.jpg	32
train_1247.jpg	35
train_1248.jpg	18
train_1249.jpg	10
train_1250.jpg	49
train_1251.jpg	53
train_1252.jpg	15
train_1253.jpg	41
train_1254.jpg	50
train_1255.jpg	15
train_1256.jpg	47
train_1257.jpg	5
train_1258.jpg	20
train_1259.jpg	27
train_1260.jpg	6
train_1261.jpg	31
train_1262.jpg	35
train_1263.jpg	34
train_1264.jpg	38
train_1265.jpg	17
train_1266.jpg	3
train_1267.jpg	30
train_1268.jpg	21
train_1269.jpg	47
train_1270.jpg	16
train_1271.jpg	21
train_1272.jpg	24
train_1273.jpg	24
train_1274.jpg	39
train_1275.jpg	12
train_1276.jpg	4
train_1277.jpg	12
train_1278.jpg	20
train_1279.jpg	12
train_1280.jpg	33
train_1281.jpg	8
train_1282.jpg	4
train_1283.jpg	36
train_1284.jpg	37
train_1285.jpg	39
train_1286.jpg	26
train_1287.jpg	26
train_1288.jpg	51
train_1289.jpg	1
train_1290.jpg	27
train_1291.jpg	47
train_1292.jpg	10
train_1293.jpg	15
train_1294.jpg	50
train_1295.jpg	39
train_1296.jpg	40
train_1297.jpg	0
train_1298.jpg	22
train_1299.jpg	41
train_1300.jpg	9
train_1301.jpg	14
train_1302.jpg	14
train_1303.jpg	53
train_1304.jpg	31
train_1305.jpeg	31
train_1306.jpg	14
train_1307.jpg	42
train_1308.jpg	41
train_1309.jpg	11
train_1310.jpg	40
train_1311.jpg	13
train_1312.jpg	39
train_1313.jpg	29
train_1314.jpg	43
train_1315.jpg	43
train_1316.jpg	16
train_1317.jpg	13
train_1318.jpg	4
train_1319.jpg	14
train_1320.jpg	18
train_1321.jpg	16
train_1322.jpg	2
train_1323.jpg	20
train_1324.jpg	8
train_1325.jpg	27
train_1326.jpg	26
train_1327.jpg	40
train_1328.jpg	53
train_1329.jpg	27
train_1330.jpg	15
train_1331.jpg	8
train_1332.jpg	15
train_1333.jpg	42
train_1334.jpg	49
train_1335.jpg	9
train_1336.jpg	20
train_1337.jpg	6
train_1338.jpg	12
train_1339.jpg	42
train_1340.jpg	37
train_1341.jpg	36
train_1342.jpg	49
train_1343.jpg	39
train_1344.jpg	31
train_1345.jpg	19
train_1346.jpg	25
train_1347.jpg	44
train_1348.jpg	23
train_1349.jpg	35
train_1350.jpg	22
train_1351.jpg	44
train_1352.jpg	32
train_1353.jpg	51
train_1354.jpg	54
train_1355.jpg	34
train_1356.jpg	31
train_1357.jpg	52
train_1358.jpg	15
train_1359.jpg	36
train_1360.jpg	4
